step,source_elapsed_s,target_center_x,target_center_y,target_center_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13
198,9.935353098,0.600000000,0.000000000,0.300000000,0.559384633,0.394622931,0.222054824,-0.226282411,-0.211501596,-0.244564168,0.500431695,-0.242848107,-0.138465121,-0.261079706,-0.778814651,-0.692773951,0.850479197,0.166203754,0.537778258,0.370444879,0.246631790,-0.246362152,-0.233560247,-0.220205121,0.475286662,-0.259550169,-0.159698130,-0.241475077,-0.800158746,-0.708900222,0.874243086,0.192379538
199,9.984886294,0.600000000,0.000000000,0.300000000,-0.238841423,-0.291580332,0.669250013,0.038461623,-0.749335650,-0.349996630,0.501482495,0.125592943,0.537150803,-0.127425320,-0.630166737,-0.204844002,0.262091392,0.295516125,-0.260277036,-0.315832249,0.693660201,0.018611820,-0.771136248,-0.325892718,0.476795611,0.108867196,0.516062493,-0.108151879,-0.651285421,-0.220916389,0.285666962,0.321401266
200,10.034956858,0.600000000,0.000000000,0.300000000,0.329141041,0.455677541,-0.467087999,0.520330762,0.020833316,-0.081214429,-0.058992093,0.347139699,0.556526109,0.020554097,0.487426841,-0.827305307,-0.063329003,-0.625470004,0.307863099,0.431370670,-0.442856846,0.500705976,-0.000734234,-0.057396590,-0.083180574,0.330392589,0.535570152,0.039502306,0.466553918,-0.843322424,-0.039946505,-0.599865117
201,10.084904484,0.600000000,0.000000000,0.300000000,0.126486733,0.526633879,0.425755207,0.463511895,0.560812901,-0.376307485,-0.143198898,0.392273746,-0.114165844,-0.220444693,0.450018654,0.535295668,-0.073903150,-0.131967618,0.105367641,0.502300156,0.449791156,0.444109602,0.539451667,-0.352795574,-0.166875178,0.375525921,-0.134993350,-0.201827858,0.429411453,0.519348777,-0.050710003,-0.106715773
202,10.135030920,0.600000000,0.000000000,0.300000000,0.118287394,0.448788673,-0.358840485,0.823554086,-0.111680758,-0.158877263,0.242357564,-0.389470373,0.361022709,0.584838240,0.277659110,-0.158667149,-0.069401758,-0.397496791,0.097281367,0.424459210,-0.334919068,0.804316948,-0.132892200,-0.135604132,0.219093037,-0.406199070,0.340320990,0.603194722,0.257277834,-0.174569184,-0.046359597,-0.372609443
203,10.184894022,0.600000000,0.000000000,0.300000000,-0.070237683,0.264979515,0.373141513,-0.066872065,0.406130872,0.176111746,0.350605732,-0.165387878,0.069370335,-0.250537093,-0.046694897,-0.055171916,0.090098064,0.457661602,-0.091080926,0.240632465,0.396826270,-0.085891674,0.385077923,0.199081787,0.327836622,-0.182085590,0.048770035,-0.232519859,-0.066806273,-0.070965826,0.112954788,0.482212336
204,10.234898673,0.600000000,0.000000000,0.300000000,-0.402403010,0.103804622,0.042563283,-0.296292120,-0.223839206,-0.077325598,0.165876098,-0.029999956,-0.101573918,0.160264735,-0.256177441,-0.521975820,-0.070649844,-0.182468162,-0.423061738,0.079460774,0.066089640,-0.315084790,-0.244708683,-0.054624815,0.143607287,-0.046655122,-0.122014292,0.177969980,-0.276023355,-0.537655302,-0.047977634,-0.158279155
205,10.284929841,0.600000000,0.000000000,0.300000000,-0.071598638,-0.003019125,-0.358747634,0.289737600,-0.122819457,0.128983422,0.435368090,0.155639179,0.126643266,0.134781438,0.245792680,0.277890604,-0.114882013,-0.236690042,-0.092096105,-0.027356152,-0.335414692,0.271156869,-0.143524406,0.151411221,0.413598423,0.139032071,0.106340983,0.152175105,0.226216045,0.262335724,-0.092401991,-0.212869709
206,10.334934511,0.600000000,0.000000000,0.300000000,0.035174845,0.637125307,0.612676177,0.448268645,0.564923280,-0.232495601,0.072677223,-0.453269700,-0.516099727,1.000000000,0.258829262,0.141342229,-0.350745176,0.271112562,0.014843000,0.612803291,0.635833172,0.429899110,0.544381012,-0.210329753,0.051396891,-0.469814776,-0.536258422,1.017104760,0.239514667,0.125926850,-0.328460782,0.294564939
207,10.385129506,0.600000000,0.000000000,0.300000000,0.178467509,0.228192963,-0.619800085,-0.258588013,0.687348681,-0.065706584,0.611095486,-0.044502266,0.086181795,-0.065077650,0.804737666,-0.620207137,0.528983960,0.325137323,0.158296286,0.203887014,-0.596826233,-0.276752553,0.666960679,-0.043797137,0.590294979,-0.060983792,0.066164098,-0.048260041,0.785685773,-0.635472929,0.551071622,0.348227678
208,10.435309782,0.600000000,0.000000000,0.300000000,0.004644996,0.661313928,0.166590585,-0.437383282,-0.465452147,-0.274134728,-0.232039776,0.376419056,-0.565789411,-0.482295854,-0.456199369,0.057800073,0.433439025,0.109434549,-0.015364071,0.637030407,0.189386961,-0.455342916,-0.485688906,-0.252469051,-0.252368905,0.360009096,-0.585664829,-0.465749774,-0.474995113,0.042694254,0.455328134,0.132169482
209,10.484933778,0.600000000,0.000000000,0.300000000,0.287578159,-0.337045846,-0.076973960,0.230524738,-0.180223655,-0.100175397,0.374157032,-0.163042008,0.024782167,-0.563684437,-1.000000000,0.375546430,-0.213531161,0.249207902,0.267730101,-0.361306641,-0.054354526,0.212764657,-0.200312266,-0.078748729,0.354291081,-0.179377155,0.005048971,-0.547402201,-1.018539356,0.360608613,-0.191837862,0.271594371
210,10.535048047,0.600000000,0.000000000,0.300000000,0.076515648,0.190531723,0.122062470,-0.376722763,0.226135319,-0.371439739,-0.025505735,-0.451362714,-0.746102627,-0.174392769,0.036356321,-0.474845014,-0.258124305,0.250503554,0.056827329,0.166297497,0.144505491,-0.394286389,0.206192367,-0.350245467,-0.044916127,-0.467618696,-0.765695376,-0.158362549,0.018066237,-0.489607468,-0.236628296,0.272547732
211,10.584890197,0.600000000,0.000000000,0.300000000,-0.122569502,0.211206894,0.089372635,-0.383921888,-0.415453934,0.225548682,-0.080138729,0.029978586,0.202349794,-0.002163716,-0.928907470,0.487742622,0.169042774,-0.084381814,-0.142099662,0.187002483,0.111641703,-0.401291382,-0.435252848,0.246520146,-0.099102327,0.013804746,0.182899908,0.013622515,-0.946953613,0.473161685,0.190339765,-0.062673920
212,10.634913104,0.600000000,0.000000000,0.300000000,0.095033968,0.348547793,0.457874209,-0.078722893,-0.660026047,0.098811036,-0.747504471,0.433079177,-0.115445162,-0.587300206,-0.103438240,-0.714380364,0.098450065,-0.230078307,0.075660478,0.324374312,0.479969601,-0.095903123,-0.679683126,0.119563622,-0.766029319,0.416991801,-0.134754256,-0.571747941,-0.121244075,-0.728773809,0.119547842,-0.208700812
213,10.685204960,0.600000000,0.000000000,0.300000000,-0.000466594,0.798806092,0.885580226,0.173955832,-0.315478345,0.066744549,0.206356244,-0.497747148,-0.349597135,-0.120441816,0.608516144,0.400616399,0.506674414,-0.337005645,-0.019684236,0.774664855,0.907502706,0.156964179,-0.334996003,0.087285690,0.188263057,-0.513745795,-0.368766074,-0.105115593,0.590947342,0.386415154,0.527571801,-0.315952484
214,10.735077373,0.600000000,0.000000000,0.300000000,0.019044839,-0.151414462,0.110933297,0.835455999,0.512753815,-0.135166791,0.181833755,0.350354613,0.321803542,-0.029122372,0.507866543,-0.432683418,-0.292222314,0.196407245,-0.000018097,-0.175522192,0.132684533,0.818649098,0.493373821,-0.114833227,0.164164545,0.334447823,0.302772835,-0.014012925,0.490535403,-0.446688290,-0.271519944,0.217141578
215,10.784872620,0.600000000,0.000000000,0.300000000,0.100035733,-0.433367481,0.025963710,0.155681302,-1.000000000,0.144699855,-0.238507711,-0.462324596,-0.195316422,-0.054093678,0.495544559,-0.596957967,-0.530858327,0.072153847,0.081123928,-0.457439573,0.047550747,0.139052606,-1.019245412,0.164835895,-0.255767488,-0.478140184,-0.214208628,-0.039192622,0.478439075,-0.610768014,-0.510350261,0.092575410
216,10.834874546,0.600000000,0.000000000,0.300000000,-0.436317412,1.000000000,-0.275923686,0.317662716,-0.090442071,0.147480477,-0.093786126,-0.101612105,-0.154929417,0.587615210,0.230842971,-0.137984698,-0.002228203,0.263087799,-0.455080407,0.975964887,-0.254503235,0.301207325,-0.109555299,0.167421034,-0.110643737,-0.117332051,-0.173686906,0.602318065,0.213959687,-0.151596492,0.018085425,0.283204797
217,10.884896167,0.600000000,0.000000000,0.300000000,0.312332538,-0.250735107,-0.554766403,0.388363613,0.388369854,0.122593913,0.522417465,-0.178997530,0.050773877,0.099775532,0.079621165,-0.496304174,0.478063214,0.252427615,0.293718162,-0.274734181,-0.533510550,0.372082668,0.369387529,0.142346522,0.505954359,-0.194621834,0.032152553,0.114284922,0.062955973,-0.509715837,0.498182669,0.272246260
218,10.934934412,0.600000000,0.000000000,0.300000000,0.155974093,0.228693531,0.015298913,-0.707563946,-0.236796437,-0.286065640,0.345957858,-0.224670519,-0.310352880,0.478008550,-0.239324713,0.519486467,-0.418227208,0.453235292,0.137506791,0.204733118,0.036390577,-0.723676693,-0.255649004,-0.266499210,0.329883087,-0.240197900,-0.328841898,0.492330999,-0.255771037,0.506275843,-0.398297533,0.472760917
219,10.984936869,0.600000000,0.000000000,0.300000000,0.290573467,-0.348296158,-0.925921353,0.540047977,0.120033146,-0.312510849,0.622423001,-0.006175451,0.181856302,0.556287957,1.000000000,-0.976521640,0.629196110,-0.193566545,0.272252409,-0.372217610,-0.904992205,0.524101775,0.101309980,-0.293126368,0.606729273,-0.021603495,0.163502512,0.570432045,0.983763071,-0.989528867,0.648934902,-0.174329559
220,11.034869183,0.600000000,0.000000000,0.300000000,0.260791448,-0.696286695,-0.668662335,-0.300324303,-0.350625323,-0.269258390,0.015057852,-0.032985026,-0.020837660,0.230721725,0.207608459,-0.267494280,-0.191492218,0.074368057,0.242581650,-0.720161356,-0.647835766,-0.316142359,-0.369246093,-0.250009472,-0.000328435,-0.048334260,-0.039071119,0.244707714,0.191551579,-0.280345459,-0.171912671,0.093329822
221,11.084931507,0.600000000,0.000000000,0.300000000,0.228689801,-0.532801988,-0.745379721,0.612056674,-0.603794521,-0.462103268,0.232043432,0.054074800,-0.412453298,-0.138924681,0.432487424,-0.114212526,0.124334435,-0.174248413,0.210620519,-0.556649484,-0.724757009,0.596400518,-0.622301873,-0.443045642,0.217025472,0.038837536,-0.430576034,-0.125096957,0.416628589,-0.126852381,0.143722857,-0.155536587
222,11.135323038,0.600000000,0.000000000,0.300000000,0.100301837,-0.155670632,0.069055636,-0.278087643,0.874299346,0.062048760,0.233262166,-0.231292601,0.062376495,-0.131375247,0.534627762,0.110005505,0.193357777,0.016088641,0.082391930,-0.179480672,0.089535550,-0.293571815,0.855932314,0.080943157,0.218609528,-0.246433775,0.044394796,-0.117715204,0.518973351,0.097573711,0.212560183,0.034535289
223,11.185132523,0.600000000,0.000000000,0.300000000,-0.704394102,0.106969537,0.588909815,-0.376988713,0.042967433,0.022663098,-0.135857777,0.239606078,0.156694727,0.438924322,-0.491937999,0.017166033,0.741919672,-0.360979570,-0.722162492,0.083200257,0.609219569,-0.392316989,0.024730356,0.041382648,-0.150144817,0.224567312,0.138844371,0.452424595,-0.507389894,0.004941290,0.760933543,-0.342804598
224,11.234957159,0.600000000,0.000000000,0.300000000,0.007387463,0.075700261,-0.061896412,0.589705969,-0.411672227,-0.263604150,0.632487504,0.122798183,-0.265095809,0.023138544,-0.168879240,0.032421233,-0.010318671,0.368255631,-0.010236781,0.051974615,-0.041744493,0.574535236,-0.429777041,-0.245054236,0.618558326,0.107863761,-0.282816909,0.036483902,-0.184129360,0.020402960,0.008509313,0.386159043
225,11.284924500,0.600000000,0.000000000,0.300000000,0.221599621,0.661586184,0.223636490,-0.130844887,0.375542977,-0.027017841,0.377296257,0.063239914,-0.335976180,-0.063582654,-0.813107210,1.000000000,0.635601787,-0.194429785,0.204117020,0.637900080,0.243626774,-0.145858723,0.357565959,-0.008633362,0.363718174,0.048410819,-0.353564089,-0.050389469,-0.828165329,0.988187810,0.654238924,-0.176795097
226,11.334977663,0.600000000,0.000000000,0.300000000,-0.302458497,0.725169347,-0.433023517,0.325674446,1.000000000,0.016217444,0.249100527,0.307372594,0.182167776,-0.328939014,0.069057762,1.000000000,0.167555468,0.096071384,-0.319800465,0.701528055,-0.413192441,0.310810445,0.982149810,0.034437438,0.235867760,0.292649274,0.164709482,-0.315895799,0.054193584,0.988391869,0.186003381,0.113441023
227,11.385218357,0.600000000,0.000000000,0.300000000,0.067845489,0.135814148,-0.239892026,0.126751754,0.687602035,-0.564241222,0.052157400,0.059404482,-0.039021647,-0.156439630,-0.100475423,0.865180053,-0.134936117,0.055847868,0.050643587,0.112215004,-0.220218438,0.112038541,0.669878421,-0.546182300,0.039264028,0.044788101,-0.056353931,-0.143541036,-0.115142235,0.853774491,-0.116669847,0.072956375
228,11.434920474,0.600000000,0.000000000,0.300000000,0.042544118,-0.308828813,0.476457269,-0.539940591,0.637070400,0.241453462,0.134502605,-0.322434983,0.591508194,0.202450154,0.424786911,0.540550294,-0.171249045,-0.063287570,0.025482186,-0.332384649,0.495974121,-0.554506283,0.619471305,0.259353335,0.121943263,-0.336944397,0.574309115,0.215208388,0.410299770,0.529345901,-0.153171183,-0.046436190
229,11.484988979,0.600000000,0.000000000,0.300000000,-0.477539563,-0.262834096,0.048318301,-0.046564796,-0.413337597,-0.172702125,0.144398709,0.167145518,0.208977355,0.499742222,-0.426167948,0.740794851,-0.123092967,0.156382778,-0.494465025,-0.286346474,0.067678659,-0.060986172,-0.430811725,-0.154957800,0.132166874,0.152742774,0.191901548,0.512361270,-0.440464603,0.729789216,-0.105197645,0.172980699
230,11.534941962,0.600000000,0.000000000,0.300000000,0.207565416,0.270501159,-0.331640517,-0.241679165,-0.044381906,0.115956156,-0.129448173,-0.021838518,0.397603540,-0.019295777,0.089362325,-0.185935212,0.121176745,-0.484157749,0.190777900,0.247032134,-0.312433509,-0.255958063,-0.061731542,0.133545706,-0.141357721,-0.036133340,0.380656978,-0.006809298,0.075243614,-0.196743311,0.138888396,-0.467809763
231,11.585224827,0.600000000,0.000000000,0.300000000,0.249286846,-0.092777981,-0.117716616,0.298082908,-0.565550529,0.304406192,1.000000000,-0.151536863,0.464133108,0.042517384,0.358329745,0.037658343,0.081571755,-0.123030995,0.232634297,-0.116203594,-0.098663846,0.283943494,-0.582776463,0.321842352,0.988407267,-0.165724180,0.447310355,0.054873037,0.344392733,0.027045710,0.099103781,-0.106929327
232,11.635270420,0.600000000,0.000000000,0.300000000,-0.232686860,-0.030432913,-0.042949388,0.377775616,-0.478132535,-0.382117590,-0.233264140,-0.235627168,0.124098946,0.479769446,-0.397136664,-0.205446279,-0.156030500,-0.378968920,-0.249207153,-0.053812610,-0.024043685,0.363770055,-0.495237373,-0.364828952,-0.244550680,-0.249709691,0.107400077,0.491998265,-0.410897697,-0.215870492,-0.138672093,-0.363109312
233,11.684840862,0.600000000,0.000000000,0.300000000,-0.157137401,-0.085023137,-0.018900692,0.402706621,-0.143506755,0.495370866,0.445281593,0.096235836,0.414649292,0.434246895,0.591389107,-1.000000000,0.226901831,-0.145150268,-0.173526615,-0.108361714,-0.000144632,0.388836418,-0.160492181,0.512513456,0.434296128,0.082259328,0.398072816,0.446353482,0.577795978,-1.010237418,0.244084785,-0.129526502
234,11.734911533,0.600000000,0.000000000,0.300000000,-0.078732802,0.125332545,0.006595294,0.150233139,-0.356957668,0.066295677,0.291067420,0.196923563,-0.145543829,0.009764407,0.159074842,-0.314320369,-0.380635349,0.192261446,-0.094992729,0.102038871,0.025204263,0.136491948,-0.373823709,0.083294961,0.280376885,0.183052028,-0.162000964,0.021751206,0.145651258,-0.324373538,-0.363625109,0.207653205
235,11.784940877,0.600000000,0.000000000,0.300000000,0.729800543,-0.617341858,0.211776329,0.106442555,0.222484400,-0.522905736,-0.066524478,0.058190972,0.044988343,-0.476323067,0.210272315,0.402224871,-0.518327835,0.257489376,0.713669751,-0.640591702,0.230239212,0.092829647,0.205737579,-0.506048151,-0.076925374,0.044423845,0.028653021,-0.464454060,0.197010856,0.392353135,-0.501491128,0.272652619
236,11.834971558,0.600000000,0.000000000,0.300000000,-0.513182553,0.081053840,-0.076806722,0.442955874,-0.009936734,-0.209906788,0.066539898,-0.184979023,-0.534341621,-0.340533087,-0.261922702,-0.071642749,0.198601631,0.135312080,-0.529215603,0.057848481,-0.058434302,0.429441831,-0.026590985,-0.193151337,0.056368608,-0.198666831,-0.550574046,-0.328772992,-0.275040330,-0.081379240,0.215300926,0.150257703
237,11.884921296,0.600000000,0.000000000,0.300000000,-0.230228709,-1.000000000,-0.013256223,0.136506651,0.732714471,-0.032619487,-0.489356586,-0.201050764,-0.555939758,-0.312833653,0.965649033,0.605367928,-0.074440552,0.067369317,-0.246139608,-1.023170225,0.004933509,0.123115357,0.716164468,-0.016017312,-0.499247196,-0.214621470,-0.572070526,-0.301168406,0.952680481,0.595815315,-0.057911990,0.082118765
238,11.934989658,0.600000000,0.000000000,0.300000000,0.011804063,-0.373875429,-0.432861802,-0.145558540,-0.655595635,0.062672394,0.024555455,0.048095940,-0.048478868,0.360997450,0.287327616,0.270452905,-0.259001501,0.390752259,-0.003967419,-0.397006589,-0.414802336,-0.158814853,-0.672017268,0.079143460,0.014942971,0.034623950,-0.064484542,0.372549896,0.274519463,0.261079165,-0.242637999,0.405293091
239,11.984957634,0.600000000,0.000000000,0.300000000,-0.174598888,0.390250263,0.750071504,0.107933783,-0.054836138,-0.148784269,0.575442075,0.127316747,-0.060033403,0.780924778,-0.356699875,-1.000000000,-0.001556133,-0.299230207,-0.190245023,0.367163350,0.767980755,0.094796360,-0.071135585,-0.132452999,0.566107979,0.113948302,-0.075921418,0.792371037,-0.369353588,-1.009198042,0.014636706,-0.284904556
240,12.035406760,0.600000000,0.000000000,0.300000000,0.100864016,-1.000000000,0.476946553,-0.623638753,-0.579649518,-1.000000000,0.520884112,-0.172181813,-0.972810861,0.120032210,-1.000000000,-0.247781707,-1.000000000,-0.657078210,-0.185546077,-0.142954230,0.595061196,0.311129209,-0.996969710,-0.010975540,0.498567518,-0.316581173,-0.090611693,0.280090723,-0.055551648,-0.519650562,-0.010210752,-0.204680655
241,12.084891816,0.500000000,0.000000000,0.300000000,0.363971112,0.016086191,-0.003510155,-0.957309141,-0.751200016,-1.000000000,-0.444254005,0.582795302,-0.670038069,0.463761199,-0.814243915,1.000000000,-0.424201132,-0.577029527,0.051826594,0.605469376,0.092373125,-0.231359317,-0.675028141,-0.078505278,-0.764564866,0.312021057,0.119122421,0.444042412,-0.133956077,0.776794285,0.526170312,-0.091578812
242,12.135066466,0.500000000,0.000000000,0.300000000,0.079109576,-0.985995365,-0.516968061,-0.225292243,-1.000000000,-0.378423195,0.830959177,0.341266986,-0.656276235,-0.254978426,0.577832128,0.075019991,-0.185732737,-0.271688978,-0.220215592,-0.760780720,-0.408604515,0.099265538,-0.653414994,0.182136614,0.443313456,0.068688925,-0.028941104,-0.298436187,0.974369521,-0.166209335,0.607809350,0.141287436
243,12.184917104,0.500000000,0.000000000,0.300000000,0.562450771,0.389625178,-0.533240349,0.109610449,-0.403648700,-0.019045713,-0.191830442,0.072442429,-0.561394356,0.042662828,-0.760432455,0.181946527,-0.631990898,-0.209453367,0.413626005,0.554142298,-0.363501416,0.231142926,-0.089601751,0.222665486,-0.392547027,-0.029429292,-0.195338748,0.096377461,-0.639825705,0.136089314,-0.244729329,0.156445838
244,12.235106491,0.500000000,0.000000000,0.300000000,-0.131524044,-0.415380600,-0.256993805,-0.156004428,-1.000000000,-0.050333290,-0.079750869,-0.170768973,-0.148648374,-0.430059770,0.089133079,-1.000000000,-0.571393962,-0.315013473,-0.134840159,-0.194100383,-0.032213424,-0.084414064,-0.822636560,0.143228636,-0.012678828,-0.074899320,0.040522463,-0.284507150,0.073660209,-0.876423940,-0.473918992,0.001355256
245,12.285391084,0.500000000,0.000000000,0.300000000,-0.528738644,-0.182555284,0.547376793,0.693443612,0.378774116,-0.222445559,-0.544169723,-0.112188472,0.261984154,0.056648700,-0.012847881,-0.193836601,0.755576955,-0.842689311,-0.473357547,0.017720525,0.738175016,0.680364160,0.500770899,-0.150489632,-0.322565182,0.009026275,0.322869591,0.134264684,-0.051959376,-0.069695899,0.849580528,-0.611808291
246,12.334926406,0.500000000,0.000000000,0.300000000,-0.470003230,0.303864981,0.070732998,-0.637804472,0.607133730,-0.306656952,-0.291612156,-0.153235095,0.105078049,-0.090667769,0.390236937,-0.217550799,-0.333838567,-0.340835699,-0.385027697,0.430735300,0.156395311,-0.622178490,0.679925291,-0.252511240,-0.020473905,-0.018415111,0.084735364,-0.061069924,0.364110545,-0.132387817,-0.278091039,-0.202033811
247,12.384907107,0.500000000,0.000000000,0.300000000,-0.580270967,-0.212202679,0.699632791,-0.065774119,0.766717653,-0.180223073,-0.129377033,-0.002520545,-0.897684417,-0.391940226,-0.590708568,0.156955514,-0.705848096,0.191433991,-0.489963128,-0.170887120,0.715309034,-0.051150510,0.813559967,-0.169886915,0.137532656,0.079206960,-0.962897799,-0.430085366,-0.579151334,0.200262990,-0.644637978,0.258710014
248,12.434981663,0.500000000,0.000000000,0.300000000,-0.093154845,-0.415199309,-0.476503492,1.000000000,0.391190882,-0.026515284,0.394872168,-0.106771979,0.307375939,-0.069146912,0.267167550,0.249573187,0.458018959,0.307069239,0.001283797,-0.414081907,-0.524999656,1.029477127,0.419156938,-0.005956768,0.637126470,-0.059506252,0.236138524,-0.110633943,0.300001100,0.294950855,0.517731462,0.323022901
249,12.484911674,0.500000000,0.000000000,0.300000000,-0.026695288,-0.162320627,0.183998198,0.372877822,0.383464773,-0.173773070,-0.121689470,-0.020464296,0.607427967,0.765195623,-0.385904116,-0.323463003,0.494351778,0.038389620,0.032433961,-0.174653795,0.086780839,0.404711914,0.381146123,-0.158511846,0.093729107,0.011827321,0.538359565,0.722920787,-0.333277421,-0.285285815,0.545314234,0.036586015
250,12.534969209,0.500000000,0.000000000,0.300000000,0.065744178,0.290323169,-0.464378654,-0.634235290,0.672877733,0.073984792,0.278795637,-0.024843408,0.342043523,0.268205911,-0.125557066,0.658425539,-0.055299578,0.327952561,0.105742437,0.272104337,-0.567588112,-0.594409318,0.651875247,0.092957237,0.454905934,0.003600053,0.285566177,0.229112152,-0.067915012,0.699498094,-0.009204091,0.313997218
251,12.584905930,0.500000000,0.000000000,0.300000000,-0.411398968,0.163342079,1.000000000,0.599928806,-0.789230856,-0.307469818,-0.161643236,0.082510649,-0.196277685,-0.314019766,-0.728477609,-0.498308350,-0.879201636,-0.130363211,-0.384225762,0.144534243,0.905487977,0.638873158,-0.827068857,-0.287137623,-0.023407458,0.110843693,-0.233311470,-0.349069596,-0.673739207,-0.461985108,-0.839384415,-0.149344310
252,12.634867348,0.500000000,0.000000000,0.300000000,0.252112843,0.210224471,-0.096735458,1.000000000,-0.024724941,-0.139175816,-0.022103126,0.336643345,-0.213930031,1.000000000,-0.274938561,-0.198653604,0.492282838,-0.015449410,0.271388750,0.192735900,-0.176579329,1.036658872,-0.057192951,-0.115814696,0.082648707,0.367165408,-0.232660819,0.969567617,-0.227923866,-0.166459757,0.526399464,-0.038019227
253,12.684983399,0.500000000,0.000000000,0.300000000,0.379259799,0.375027997,-0.233065463,0.018902421,0.261263213,0.204098176,0.857602656,0.161208466,-0.121685342,0.389334236,0.462169898,-0.441849412,0.417076493,0.044674684,0.396953997,0.361665209,-0.302643969,0.052749600,0.231429973,0.230648702,0.941631079,0.193147827,-0.130005778,0.360092490,0.503832546,-0.412456289,0.446352618,0.020340805
254,12.735260944,0.500000000,0.000000000,0.300000000,-0.097540158,0.381408219,-0.763233422,-0.896531184,0.353582831,0.130823210,-0.450546634,-0.308466443,0.385386546,-0.310933991,0.412878910,-0.088428816,0.037231294,-0.208649569,-0.080828496,0.376455086,-0.814423403,-0.864517570,0.328456564,0.163976021,-0.386648249,-0.274384190,0.393503420,-0.337544995,0.445594078,-0.062950663,0.061213780,-0.233780731
255,12.784924101,0.500000000,0.000000000,0.300000000,0.248472226,0.505271276,0.336585132,-0.243051207,0.080037242,-0.249869195,0.048091159,0.204229244,-0.192787970,-0.238176805,-0.568384276,0.023477928,-0.092144051,-0.023418554,0.266584468,0.506898841,0.299892244,-0.222869814,0.059419487,-0.222165662,0.096268457,0.239098401,-0.173182013,-0.264871166,-0.540778303,0.046037690,-0.069193692,-0.048169260
256,12.834908448,0.500000000,0.000000000,0.300000000,0.609667509,0.898900757,-0.491975959,-1.000000000,-0.340376386,-0.191729471,0.356194347,0.143909457,-0.317733521,0.595766216,0.741676213,-0.130801527,-0.260265601,-0.044467568,0.630326728,0.907784627,-0.519108589,-0.986492699,-0.354376129,-0.165420452,0.395033520,0.178567449,-0.293017595,0.568910680,0.766925934,-0.111597022,-0.237697528,-0.070516444
257,12.884908666,0.500000000,0.000000000,0.300000000,-0.066508796,0.331015701,-0.426170162,-1.000000000,-0.476091908,0.201442400,-0.230662330,-0.064096523,0.925391114,-0.275958589,-0.115524177,-1.000000000,-0.264627247,0.019826475,-0.047553869,0.345928775,-0.452821967,-0.991160179,-0.487581900,0.227846192,-0.195710774,-0.031400257,0.949350786,-0.304813002,-0.090155844,-0.984584584,-0.243451721,-0.008575678
258,12.934935054,0.500000000,0.000000000,0.300000000,-0.187963537,-0.663253068,-0.222030337,-0.453954369,-0.111024088,-0.029412117,-0.178802001,-0.073289127,0.112491090,0.283486778,-0.213185832,-0.235416464,0.077882685,0.310799796,-0.170837459,-0.645123475,-0.247215766,-0.448194273,-0.120991938,-0.004306626,-0.146302121,-0.042542729,0.136446741,0.254569586,-0.188299857,-0.222872922,0.097469127,0.282048212
259,12.984913140,0.500000000,0.000000000,0.300000000,-0.146928821,-0.137676339,0.252592151,-0.387940845,0.362289133,0.246414785,-0.147075584,0.326015403,-0.170205561,-0.375034267,0.523868309,-0.050210673,-0.511926804,0.106368115,-0.131437025,-0.118112448,0.227657917,-0.383866759,0.353375475,0.270365623,-0.116596490,0.355208069,-0.146236410,-0.403496513,0.548247698,-0.039258638,-0.493860560,0.077898664
260,13.034921276,0.500000000,0.000000000,0.300000000,0.275166002,0.622682748,-0.204717997,0.981683276,0.297711019,0.361919721,-0.389349056,-0.108743405,-0.052199288,-0.490368806,-0.401232482,0.456106401,-0.371686948,-0.202499078,0.290065301,0.641337108,-0.229271009,0.985751081,0.290105758,0.384803470,-0.360529469,-0.080883145,-0.027820752,-0.518352935,-0.377327551,0.466087195,-0.354693094,-0.230708029
261,13.084867144,0.500000000,0.000000000,0.300000000,-0.323347159,0.059263794,-0.320018360,0.095305929,-0.128626072,0.103302458,-0.124440559,-0.449247727,0.236960469,-0.307925107,-0.083250017,-0.398402764,-0.582799373,0.339366898,-0.308882925,0.077399940,-0.344586555,0.099071088,-0.135209716,0.125245992,-0.096664854,-0.422416664,0.261617914,-0.335301608,-0.059801507,-0.389112530,-0.566807916,0.311316563
262,13.134926895,0.500000000,0.000000000,0.300000000,0.243162214,-0.020307392,0.050628212,0.566237885,0.589846405,0.000403928,0.017053443,-0.087419348,-0.352130429,-0.090338164,0.439053651,-0.953524194,0.080397950,0.166688224,0.257329179,-0.002572307,0.026066717,0.569842695,0.584130721,0.021673626,0.044151968,-0.061157989,-0.327317511,-0.117108074,0.462186726,-0.944685152,0.095516619,0.138849433
263,13.184937794,0.500000000,0.000000000,0.300000000,-0.372495532,-0.149660789,-0.018021218,0.297743972,0.184960490,-0.071404492,-0.469544575,-0.229106698,0.443459416,0.362075139,-0.209971392,-0.500619286,0.005668910,0.259339840,-0.358315376,-0.132255426,-0.042105158,0.301168666,0.180198349,-0.050731681,-0.442864783,-0.203189410,0.468366817,0.335733090,-0.187213867,-0.492156098,0.019912875,0.231812638
