step,source_elapsed_s,target_center_x,target_center_y,target_center_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13
267,13.384941644,0.500000000,0.000000000,0.300000000,-0.013841148,-0.016329434,0.022425117,-0.002527831,0.001914786,-0.018398928,-0.025863348,-0.025145985,-0.025124613,0.025210371,-0.021270499,-0.007523469,-0.010825301,0.026632149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
268,13.435283454,0.500000000,0.000000000,0.300000000,-0.013713253,-0.016104158,0.022030998,-0.002295449,0.001388418,-0.017908283,-0.025684176,-0.025019063,-0.025125014,0.024744978,-0.020903513,-0.007526620,-0.010058526,0.026428295,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
269,13.484913300,0.500000000,0.000000000,0.300000000,-0.013592121,-0.015902804,0.021669624,-0.002074846,0.000877876,-0.017473632,-0.025443150,-0.024729399,-0.025118724,0.024556020,-0.020547409,-0.007462147,-0.009355242,0.026233330,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
270,13.535029740,0.500000000,0.000000000,0.300000000,-0.013481768,-0.015690904,0.021307426,-0.001882465,0.000376288,-0.017058847,-0.025184147,-0.024522996,-0.025136288,0.024260588,-0.020176912,-0.007392658,-0.008687709,0.026069514,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
271,13.585066513,0.500000000,0.000000000,0.300000000,-0.013343011,-0.015491522,0.021120938,-0.001708778,0.000019852,-0.016711371,-0.024941003,-0.024305435,-0.025117397,0.024080591,-0.019949015,-0.007337468,-0.008164627,0.025965374,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
272,13.634974012,0.500000000,0.000000000,0.300000000,-0.013324508,-0.015302985,0.020673124,-0.001559513,-0.000464108,-0.016372910,-0.024660503,-0.024115883,-0.025129765,0.023809953,-0.019552650,-0.007257713,-0.007593084,0.025825337,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
273,13.684888718,0.500000000,0.000000000,0.300000000,-0.013192417,-0.015086164,0.020379396,-0.001375298,-0.000867586,-0.016019218,-0.024366576,-0.023896083,-0.025121590,0.023564877,-0.019217098,-0.007171671,-0.007020164,0.025636896,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
274,13.735001018,0.500000000,0.000000000,0.300000000,-0.013106773,-0.014855129,0.020027686,-0.001228284,-0.001280169,-0.015675543,-0.024067573,-0.023669744,-0.025123212,0.023296237,-0.018862087,-0.007086731,-0.006469636,0.025421238,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
275,13.784972979,0.500000000,0.000000000,0.300000000,-0.012998534,-0.014631913,0.019717649,-0.001070927,-0.001659224,-0.015336071,-0.023771582,-0.023433127,-0.025116267,0.023031944,-0.018523933,-0.007001255,-0.005939384,0.025192518,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
276,13.835213542,0.500000000,0.000000000,0.300000000,-0.012898773,-0.014407980,0.019403428,-0.000930328,-0.002025017,-0.015006771,-0.023477612,-0.023197025,-0.025112551,0.022762360,-0.018188920,-0.006917053,-0.005435026,0.024956139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
277,13.884870186,0.500000000,0.000000000,0.300000000,-0.012795145,-0.014191958,0.019103713,-0.000788841,-0.002370111,-0.014683451,-0.023186997,-0.022958422,-0.025101479,0.022497986,-0.017864998,-0.006832545,-0.004954447,0.024715023,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
278,13.934937230,0.500000000,0.000000000,0.300000000,-0.012693960,-0.013979398,0.018809753,-0.000660289,-0.002697130,-0.014371203,-0.022899915,-0.022723628,-0.025088038,0.022231320,-0.017549908,-0.006750093,-0.004497244,0.024469988,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
279,13.984924692,0.500000000,0.000000000,0.300000000,-0.012593438,-0.013771872,0.018524338,-0.000539672,-0.003003793,-0.014070529,-0.022616329,-0.022488518,-0.025071859,0.021970117,-0.017240014,-0.006667753,-0.004058354,0.024220878,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
280,14.034904973,0.500000000,0.000000000,0.300000000,-0.012494078,-0.013569537,0.018244857,-0.000422250,-0.003293782,-0.013776518,-0.022337252,-0.022256339,-0.025052499,0.021710694,-0.016939724,-0.006586448,-0.003638922,0.023968583,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
281,14.084877146,0.500000000,0.000000000,0.300000000,-0.012394725,-0.013372431,0.017973701,-0.000311132,-0.003565769,-0.013489910,-0.022062059,-0.022026364,-0.025028747,0.021453114,-0.016649934,-0.006506343,-0.003238979,0.023714194,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
282,14.134902763,0.500000000,0.000000000,0.300000000,-0.012296742,-0.013179793,0.017708469,-0.000206802,-0.003821306,-0.013211711,-0.021789685,-0.021797577,-0.025004078,0.021198867,-0.016364073,-0.006427490,-0.002856679,0.023457380,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
283,14.185222984,0.500000000,0.000000000,0.300000000,-0.012197731,-0.012992472,0.017459063,-0.000107091,-0.004056159,-0.012943164,-0.021523802,-0.021572929,-0.024977274,0.020950515,-0.016094448,-0.006351437,-0.002497981,0.023201078,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
284,14.235801948,0.500000000,0.000000000,0.300000000,-0.012104784,-0.012811021,0.017209686,-0.000016395,-0.004278630,-0.012686071,-0.021262607,-0.021351166,-0.024948778,0.020705542,-0.015827471,-0.006275943,-0.002154824,0.022944350,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
285,14.284955390,0.500000000,0.000000000,0.300000000,-0.012011025,-0.012632951,0.016968120,0.000068832,-0.004485871,-0.012436531,-0.021005111,-0.021133082,-0.024918785,0.020463143,-0.015567541,-0.006201284,-0.001827089,0.022686463,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
286,14.335232144,0.500000000,0.000000000,0.300000000,-0.011917943,-0.012461452,0.016732151,0.000152241,-0.004679478,-0.012192093,-0.020751886,-0.020916769,-0.024884779,0.020224286,-0.015316039,-0.006127481,-0.001514687,0.022427412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
287,14.384910739,0.500000000,0.000000000,0.300000000,-0.011813397,-0.012302481,0.016596023,0.000222716,-0.004814435,-0.011986672,-0.020537088,-0.020719400,-0.024856292,0.020029459,-0.015136567,-0.006073579,-0.001264154,0.022198889,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
288,14.435200235,0.500000000,0.000000000,0.300000000,-0.011768743,-0.012153446,0.016303450,0.000279982,-0.005011930,-0.011772618,-0.020298956,-0.020522311,-0.024824660,0.019793510,-0.014873054,-0.005997437,-0.000992328,0.021952722,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
289,14.484915183,0.500000000,0.000000000,0.300000000,-0.011660361,-0.011997722,0.016099768,0.000360515,-0.005163963,-0.011543171,-0.020056240,-0.020318637,-0.024780998,0.019565081,-0.014637861,-0.005923425,-0.000711292,0.021696456,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
290,14.534921240,0.500000000,0.000000000,0.300000000,-0.011575644,-0.011835084,0.015867407,0.000421625,-0.005318558,-0.011319884,-0.019809529,-0.020110166,-0.024740268,0.019334476,-0.014404990,-0.005851172,-0.000445887,0.021433633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
291,14.585198473,0.500000000,0.000000000,0.300000000,-0.011481332,-0.011679791,0.015657986,0.000489179,-0.005454080,-0.011098816,-0.019565789,-0.019900486,-0.024695421,0.019105678,-0.014181458,-0.005780424,-0.000193834,0.021168929,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
292,14.635301173,0.500000000,0.000000000,0.300000000,-0.011393621,-0.011523617,0.015444965,0.000544574,-0.005583761,-0.010887193,-0.019324481,-0.019692667,-0.024652047,0.018877529,-0.013956779,-0.005710651,0.000048146,0.020902256,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
293,14.684998335,0.500000000,0.000000000,0.300000000,-0.011303487,-0.011372548,0.015241017,0.000597503,-0.005701089,-0.010682832,-0.019085735,-0.019484950,-0.024602717,0.018654365,-0.013744016,-0.005640483,0.000276372,0.020634808,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
294,14.734945906,0.500000000,0.000000000,0.300000000,-0.011216319,-0.011222832,0.015039323,0.000647489,-0.005809983,-0.010481339,-0.018850142,-0.019280240,-0.024555463,0.018431170,-0.013531162,-0.005571866,0.000494376,0.020367473,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
295,14.785016369,0.500000000,0.000000000,0.300000000,-0.011128070,-0.011079263,0.014843246,0.000696164,-0.005910384,-0.010285961,-0.018616872,-0.019076573,-0.024505559,0.018212019,-0.013324521,-0.005503681,0.000702485,0.020100508,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
296,14.834995038,0.500000000,0.000000000,0.300000000,-0.011040350,-0.010937331,0.014651733,0.000742402,-0.006002425,-0.010093205,-0.018385982,-0.018875314,-0.024453869,0.017994644,-0.013126235,-0.005436180,0.000896558,0.019834546,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
297,14.884956617,0.500000000,0.000000000,0.300000000,-0.010954509,-0.010798558,0.014463496,0.000782352,-0.006086688,-0.009908464,-0.018157326,-0.018675501,-0.024400167,0.017780166,-0.012928486,-0.005369335,0.001083061,0.019569058,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
298,14.934979281,0.500000000,0.000000000,0.300000000,-0.010868762,-0.010662019,0.014280473,0.000821266,-0.006162830,-0.009726382,-0.017931946,-0.018477533,-0.024343688,0.017568942,-0.012741359,-0.005302982,0.001257523,0.019303808,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
299,14.984944450,0.500000000,0.000000000,0.300000000,-0.010784953,-0.010529861,0.014098865,0.000857781,-0.006233131,-0.009549826,-0.017708723,-0.018282110,-0.024288505,0.017358243,-0.012550952,-0.005238090,0.001426606,0.019040272,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
300,15.034927094,0.500000000,0.000000000,0.300000000,-0.010698447,-0.010400518,0.013931156,0.000893134,-0.006292853,-0.009378039,-0.017490257,-0.018089235,-0.024230424,0.017155267,-0.012377634,-0.005174851,0.001580297,0.018780168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
301,15.084899630,0.500000000,0.000000000,0.300000000,-0.010618950,-0.010274163,0.013759579,0.000919748,-0.006349177,-0.009215072,-0.017275589,-0.017899886,-0.024173856,0.016953789,-0.012197476,-0.005112074,0.001730604,0.018522043,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
302,15.134879058,0.500000000,0.000000000,0.300000000,-0.010536206,-0.010151144,0.013595100,0.000948693,-0.006397424,-0.009054466,-0.017063266,-0.017712936,-0.024113884,0.016755950,-0.012031278,-0.005049901,0.001868544,0.018266188,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
303,15.184862574,0.500000000,0.000000000,0.300000000,-0.010456144,-0.010031440,0.013432418,0.000977445,-0.006441471,-0.008895274,-0.016853323,-0.017527593,-0.024056243,0.016560784,-0.011860237,-0.004988621,0.002002013,0.018012363,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
304,15.235201308,0.500000000,0.000000000,0.300000000,-0.010376111,-0.009913576,0.013267983,0.000998724,-0.006481136,-0.008741998,-0.016643045,-0.017343486,-0.023990529,0.016365251,-0.011698403,-0.004926403,0.002128404,0.017757710,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
305,15.284826937,0.500000000,0.000000000,0.300000000,-0.010291489,-0.009804830,0.013176952,0.001026336,-0.006497944,-0.008611794,-0.016467342,-0.017177463,-0.023945449,0.016205158,-0.011575486,-0.004882252,0.002228465,0.017530434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
306,15.334896694,0.500000000,0.000000000,0.300000000,-0.010241135,-0.009702454,0.012982078,0.001033697,-0.006546698,-0.008477172,-0.016271228,-0.017008979,-0.023883117,0.016017370,-0.011408599,-0.004819683,0.002333860,0.017296080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
307,15.384955688,0.500000000,0.000000000,0.300000000,-0.010152066,-0.009593410,0.012842925,0.001057978,-0.006563581,-0.008331359,-0.016071031,-0.016836340,-0.023814363,0.015832905,-0.011256925,-0.004759365,0.002446349,0.017053753,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
308,15.434951299,0.500000000,0.000000000,0.300000000,-0.010076443,-0.009483741,0.012687069,0.001074899,-0.006583443,-0.008188094,-0.015868517,-0.016659647,-0.023747101,0.015649986,-0.011107425,-0.004699985,0.002549255,0.016807791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
309,15.484939560,0.500000000,0.000000000,0.300000000,-0.009997504,-0.009374897,0.012540823,0.001089487,-0.006596466,-0.008049776,-0.015667289,-0.016484337,-0.023680456,0.015465502,-0.010959252,-0.004641938,0.002646127,0.016560605,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
310,15.534894347,0.500000000,0.000000000,0.300000000,-0.009920063,-0.009269659,0.012396438,0.001104507,-0.006606196,-0.007913142,-0.015468615,-0.016308818,-0.023609364,0.015284168,-0.010818511,-0.004584220,0.002735146,0.016313380,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
311,15.585066213,0.500000000,0.000000000,0.300000000,-0.009843255,-0.009164346,0.012254586,0.001115802,-0.006612692,-0.007780648,-0.015271057,-0.016134908,-0.023540426,0.015103644,-0.010675895,-0.004527366,0.002819382,0.016067969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
312,15.635030683,0.500000000,0.000000000,0.300000000,-0.009767348,-0.009061165,0.012115072,0.001122389,-0.006615315,-0.007654435,-0.015076263,-0.015963009,-0.023470482,0.014925623,-0.010536897,-0.004470802,0.002900473,0.015823638,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
313,15.684917295,0.500000000,0.000000000,0.300000000,-0.009690726,-0.008961201,0.011979476,0.001134101,-0.006614004,-0.007526867,-0.014883351,-0.015791509,-0.023398340,0.014751608,-0.010403293,-0.004414559,0.002974204,0.015581874,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
314,15.734925163,0.500000000,0.000000000,0.300000000,-0.009615483,-0.008861729,0.011845035,0.001141507,-0.006610920,-0.007403670,-0.014691555,-0.015623347,-0.023328692,0.014577400,-0.010266650,-0.004359731,0.003046592,0.015342351,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
315,15.784979529,0.500000000,0.000000000,0.300000000,-0.009539695,-0.008766421,0.011714109,0.001151103,-0.006604378,-0.007281763,-0.014502075,-0.015456270,-0.023254346,0.014406906,-0.010140792,-0.004305179,0.003111069,0.015104992,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
316,15.834911716,0.500000000,0.000000000,0.300000000,-0.009466022,-0.008670160,0.011585052,0.001152906,-0.006594395,-0.007166017,-0.014314545,-0.015290951,-0.023182718,0.014237962,-0.010009884,-0.004251327,0.003174443,0.014869652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
317,15.884955387,0.500000000,0.000000000,0.300000000,-0.009391613,-0.008578509,0.011462954,0.001159954,-0.006581282,-0.007051664,-0.014131254,-0.015128612,-0.023107558,0.014073865,-0.009893309,-0.004199472,0.003228445,0.014638109,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
318,15.935005072,0.500000000,0.000000000,0.300000000,-0.009321263,-0.008487686,0.011339052,0.001162279,-0.006568408,-0.006941453,-0.013950606,-0.014968937,-0.023035558,0.013911304,-0.009771340,-0.004148243,0.003279779,0.014410184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
319,15.984864862,0.500000000,0.000000000,0.300000000,-0.009248872,-0.008399306,0.011221116,0.001163069,-0.006550438,-0.006835116,-0.013771893,-0.014811466,-0.022962388,0.013751944,-0.009653512,-0.004097416,0.003329414,0.014185223,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
320,16.035373521,0.500000000,0.000000000,0.300000000,-0.009178179,-0.008314248,0.011102496,0.001166704,-0.006531723,-0.006728451,-0.013595205,-0.014655440,-0.022887250,0.013595428,-0.009542166,-0.004046618,0.003372075,0.013962844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
