step,source_elapsed_s,target_center_x,target_center_y,target_center_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13
194,9.734908048,0.600000000,0.000000000,0.300000000,0.015182525,0.023442183,-0.020463548,-0.004377643,0.020926351,-0.045720970,0.030280396,0.017770342,0.025499717,-0.018409771,0.032598836,0.000655838,-0.009870549,-0.042123689,-0.007552534,-0.000207329,0.004703638,-0.025487958,-0.002508530,-0.020622978,0.003743674,0.001023203,0.003584536,0.002602379,0.010403035,-0.015995437,0.014401416,-0.014310575
195,9.784913548,0.600000000,0.000000000,0.300000000,0.020912122,0.027141156,-0.029717766,0.027967693,0.033116349,-0.032070254,0.026453568,0.016509828,0.024585556,-0.015352887,0.031390116,0.023848620,-0.051367906,-0.029010378,-0.001502465,0.003324608,-0.004685037,0.007128840,0.010064132,-0.007143562,0.000277482,-0.000204926,0.002845173,0.005289427,0.009404529,0.007358501,-0.027208022,-0.001703430
196,9.834873708,0.600000000,0.000000000,0.300000000,0.028514328,0.023603306,-0.025754313,0.029652993,0.021233190,-0.025681760,0.026452141,0.006677912,0.023138465,-0.028219583,0.013579688,-0.005990056,-0.039273363,-0.042991613,0.006422816,-0.000371895,-0.000861381,0.009078999,-0.001453530,-0.000929052,0.000589162,-0.010013037,0.001576259,-0.007924680,-0.008203044,-0.022319883,-0.015221449,-0.016100363
197,9.884860277,0.600000000,0.000000000,0.300000000,0.027277040,0.025635447,-0.026094957,0.014794427,0.028869102,-0.036944232,0.026806400,0.011877374,0.028563977,-0.016610304,0.016168310,0.018860422,-0.032309477,-0.059773512,0.005466467,0.001532988,-0.001358400,-0.005524016,0.006518115,-0.012374013,0.001259236,-0.004808183,0.007177838,0.003339033,-0.005405755,0.002661617,-0.008385221,-0.033253638
198,9.935353098,0.600000000,0.000000000,0.300000000,0.032066320,0.025485879,-0.021355736,0.013259388,0.017992201,-0.032099649,0.028498328,0.008305112,0.017955015,-0.022587977,-0.005446351,-0.001005242,0.006476676,-0.013476133,0.010459945,0.001307827,0.003221230,-0.006820353,-0.004066450,-0.007740602,0.003353295,-0.008396950,-0.003277994,-0.002983348,-0.026790446,-0.017131513,0.030240565,0.012699651
199,9.984886294,0.600000000,0.000000000,0.300000000,0.016373148,0.023136896,-0.015350370,0.020365057,0.008374569,-0.035559621,0.028050825,0.020247811,0.031681106,-0.020609623,-0.000687273,0.010733650,-0.013694188,-0.004668312,-0.005062465,-0.001115021,0.009059818,0.000515254,-0.013426029,-0.011455709,0.003363941,0.003522064,0.010592796,-0.001336182,-0.021805957,-0.005338737,0.009881382,0.021216829
200,10.034956858,0.600000000,0.000000000,0.300000000,0.027265969,0.025829792,-0.030015257,0.033486458,0.021554766,-0.025835431,0.023601616,0.027435949,0.031949171,-0.018460171,0.036493808,-0.004362887,-0.024764270,-0.065204096,0.005988027,0.001522921,-0.005784104,0.013861672,-0.000012784,-0.002017592,-0.000586865,0.010688839,0.010993214,0.000488038,0.015620885,-0.020380004,-0.001381772,-0.039599209
201,10.084904484,0.600000000,0.000000000,0.300000000,0.023168523,0.026107055,-0.018161277,0.031697136,0.030753470,-0.035913303,0.022498924,0.028896815,0.018056607,-0.021110354,0.034984504,0.028497642,-0.024947235,-0.032296529,0.002049431,0.001773332,0.005874672,0.012294843,0.009392236,-0.012401392,-0.001177356,0.012148990,-0.002770899,-0.002493519,0.014377303,0.012550751,-0.001754088,-0.007044684
202,10.135030920,0.600000000,0.000000000,0.300000000,0.022898178,0.025827983,-0.028295758,0.041504053,0.018897695,-0.028039858,0.024810297,0.003587372,0.027687212,-0.010904202,0.028995302,0.011683339,-0.024645766,-0.049484609,0.001892151,0.001498520,-0.004374341,0.022266915,-0.002313747,-0.004766727,0.001545770,-0.013141325,0.006985493,0.007452280,0.008614026,-0.004218696,-0.001603605,-0.024597261
203,10.184894022,0.600000000,0.000000000,0.300000000,0.019071692,0.025196584,-0.018501853,0.016641762,0.027757429,-0.015971962,0.025082099,0.010806891,0.021601363,-0.020889943,0.017874608,0.014078927,-0.018949554,0.007281800,-0.001771551,0.000849534,0.005182904,-0.002377847,0.006704480,0.006998079,0.002312989,-0.005890821,0.001001063,-0.002872709,-0.002236768,-0.001714983,0.003907170,0.031832534
204,10.234898673,0.600000000,0.000000000,0.300000000,0.012430053,0.024624378,-0.022663168,0.010069782,0.016608925,-0.024620942,0.023282005,0.015145783,0.017935886,-0.015506482,0.010604262,0.002686329,-0.024331784,-0.034637571,-0.008228675,0.000280530,0.000863189,-0.008722888,-0.004260552,-0.001920159,0.001013194,-0.001509383,-0.002504488,0.002198763,-0.009241652,-0.012993153,-0.001659574,-0.010448564
205,10.284929841,0.600000000,0.000000000,0.300000000,0.018706171,0.024240448,-0.027713756,0.026087507,0.018206087,-0.017105425,0.024687733,0.021105064,0.022485058,-0.015513592,0.027150668,0.021894570,-0.025676259,-0.037872612,-0.001791296,-0.000096579,-0.004380814,0.007506776,-0.002498862,0.005322374,0.002918066,0.004497956,0.002182775,0.001880075,0.007574033,0.006339690,-0.003196237,-0.014052279
206,10.334934511,0.600000000,0.000000000,0.300000000,0.020620546,0.026485470,-0.014852449,0.030270971,0.030020328,-0.029559313,0.021642953,0.001345660,0.009151353,-0.000432907,0.027333885,0.018458568,-0.033646039,-0.004007108,0.000288701,0.002163454,0.008304546,0.011901436,0.009478060,-0.007393465,0.000362621,-0.015199416,-0.011007342,0.016671853,0.008019290,0.003043189,-0.011361645,0.019445269
207,10.385129506,0.600000000,0.000000000,0.300000000,0.023250132,0.025025756,-0.030768933,0.010502852,0.032000261,-0.023448994,0.024965222,0.014508582,0.021375794,-0.017413847,0.045357763,-0.000091253,-0.003025782,-0.000102620,0.003078909,0.000719807,-0.007795081,-0.007661688,0.011612259,-0.001539547,0.004164715,-0.001972944,0.001358097,-0.000596238,0.026305870,-0.015357045,0.019061880,0.022987735
208,10.435309782,0.600000000,0.000000000,0.300000000,0.019710231,0.026532507,-0.020322814,0.005353805,0.011780571,-0.030540413,0.018548588,0.028056950,0.007853951,-0.022300271,0.002892236,0.016137582,-0.006139050,-0.014009960,-0.000298836,0.002248986,0.002473562,-0.012605829,-0.008456188,-0.008874736,-0.001780541,0.011646990,-0.012021467,-0.005754191,-0.015903508,0.001031763,0.015750059,0.008724973
209,10.484933778,0.600000000,0.000000000,0.300000000,0.025055487,0.022985230,-0.023329352,0.023650312,0.016601032,-0.024194826,0.022365585,0.010531949,0.019836832,-0.023045217,-0.021909095,0.023652402,-0.028329080,-0.004457568,0.005207429,-0.001275565,-0.000709918,0.005890231,-0.003487579,-0.002768158,0.002499634,-0.005803198,0.000103636,-0.006762981,-0.040448451,0.008714585,-0.006635781,0.017928901
210,10.535048047,0.600000000,0.000000000,0.300000000,0.020793627,0.024821326,-0.020555651,0.006648101,0.023532907,-0.033506023,0.019093495,0.001127613,0.003875941,-0.017986739,0.018894967,0.002930441,-0.029681116,-0.004052343,0.001105308,0.000587100,0.001887370,-0.010915525,0.003589955,-0.012311751,-0.000316897,-0.015128369,-0.015716808,-0.001956519,0.000604883,-0.011832013,-0.008185107,0.017991835
211,10.584890197,0.600000000,0.000000000,0.300000000,0.016766280,0.024864609,-0.020810928,0.006260041,0.012220853,-0.012305842,0.018264400,0.016620450,0.023204124,-0.015617929,-0.013659203,0.026015516,-0.014713030,-0.025845220,-0.002763880,0.000660198,0.001458140,-0.011109453,-0.007578061,0.008665622,-0.000699198,0.000446610,0.003754238,0.000168302,-0.031705346,0.011434579,0.006583961,-0.004137326
212,10.634913104,0.600000000,0.000000000,0.300000000,0.020845108,0.025318659,-0.015826563,0.014525224,0.007823314,-0.016549712,0.013120273,0.029577867,0.016543103,-0.022616030,0.013746412,-0.003218340,-0.016962549,-0.035154570,0.001471618,0.001145178,0.006268829,-0.002655006,-0.011833765,0.004202874,-0.005404575,0.013490491,-0.002765991,-0.007063765,-0.004059423,-0.017611785,0.004135228,-0.013777075
213,10.685204960,0.600000000,0.000000000,0.300000000,0.018834778,0.026876131,-0.010069689,0.021337089,0.013685140,-0.017472894,0.019421441,-0.000622023,0.011599577,-0.016624893,0.037354554,0.023539479,-0.002648379,-0.041910297,-0.000382864,0.002734894,0.011852791,0.004345436,-0.005832518,0.003068247,0.001328254,-0.016620670,-0.007569362,-0.001298670,0.019785752,0.009338234,0.018249008,-0.020857136
214,10.735077373,0.600000000,0.000000000,0.300000000,0.019062584,0.023488063,-0.020018258,0.039470591,0.027969982,-0.024370156,0.018827442,0.026726824,0.025245479,-0.015282572,0.033754959,0.003210058,-0.030094399,-0.006400053,-0.000000352,-0.000619667,0.001732978,0.022663690,0.008589988,-0.004036592,0.001158232,0.010820034,0.006214772,-0.000173125,0.016423819,-0.010794814,-0.009392029,0.014334280
215,10.784872620,0.600000000,0.000000000,0.300000000,0.020489689,0.022457137,-0.020965982,0.020478264,-0.002547516,-0.014341765,0.015455258,0.000346829,0.014495319,-0.015385268,0.033124301,-0.000949971,-0.038161371,-0.014310334,0.001577884,-0.001614955,0.000621055,0.003849568,-0.021792928,0.005794275,-0.001804519,-0.015468759,-0.004396887,-0.000484212,0.016018817,-0.014760018,-0.017653305,0.006111229
216,10.834874546,0.600000000,0.000000000,0.300000000,0.009911548,0.027616395,-0.024744489,0.024794091,0.017205793,-0.014055410,0.016076985,0.011924027,0.015192359,-0.007261406,0.024046957,0.009948264,-0.019688043,-0.001421652,-0.008851447,0.003581282,-0.003324038,0.008338700,-0.001907435,0.005885147,-0.000780626,-0.003795919,-0.003565130,0.007441449,0.007163673,-0.003663530,0.000625585,0.018695346
217,10.884896167,0.600000000,0.000000000,0.300000000,0.024327280,0.023029146,-0.028223975,0.026581776,0.025413624,-0.014748875,0.020032771,0.009327911,0.019281293,-0.013097436,0.018773047,0.001093704,-0.002887034,-0.001846711,0.005712904,-0.000969928,-0.006968122,0.010300831,0.006431299,0.005003734,0.003569665,-0.006296393,0.000659969,0.001411954,0.002107855,-0.012317959,0.017232421,0.017971934
218,10.934934412,0.600000000,0.000000000,0.300000000,0.021141849,0.024683207,-0.020616371,-0.003921703,0.014401536,-0.028934351,0.018402199,0.007756514,0.011739147,-0.008239856,0.007882748,0.025445451,-0.033707013,0.011682988,0.002674547,0.000722794,0.000475293,-0.020034450,-0.004451031,-0.009367921,0.002327428,-0.007770867,-0.006749871,0.006082593,-0.008563576,0.012234827,-0.013777338,0.031208613
219,10.984936869,0.600000000,0.000000000,0.300000000,0.023616447,0.022607367,-0.032749150,0.030455569,0.020487045,-0.029688394,0.019974392,0.014729129,0.021709873,-0.007096581,0.055041882,-0.010906049,0.002708235,-0.030745094,0.005295389,-0.001314085,-0.011820002,0.014509367,0.001763879,-0.010303913,0.004280664,-0.000698915,0.003356083,0.007047507,0.038804953,-0.023913276,0.022447027,-0.011508108
220,11.034869183,0.600000000,0.000000000,0.300000000,0.022928082,0.021332187,-0.029287880,0.007065890,0.012191934,-0.028037196,0.015383970,0.013785527,0.017431478,-0.010962703,0.022470298,0.006076260,-0.025526104,-0.012800735,0.004718284,-0.002542474,-0.008461311,-0.008752166,-0.006428836,-0.008788278,-0.000002317,-0.001563707,-0.000801981,0.003023286,0.006413418,-0.006774919,-0.005946557,0.006161030
221,11.084931507,0.600000000,0.000000000,0.300000000,0.022165913,0.021882288,-0.030088682,0.032167060,0.007672635,-0.034631469,0.016549142,0.016493733,0.009284651,-0.015373257,0.029808149,0.009574299,-0.014416967,-0.028979344,0.004096631,-0.001965208,-0.009465970,0.016510904,-0.010834717,-0.015573843,0.001531182,0.001256469,-0.008838085,-0.001545533,0.013949314,-0.003065556,0.004971455,-0.010267518
222,11.135323038,0.600000000,0.000000000,0.300000000,0.019512454,0.023176397,-0.019310500,0.007356855,0.033269421,-0.016049101,0.016194996,0.007168565,0.018892955,-0.015114377,0.033030373,0.014789792,-0.011849829,-0.016166852,0.001602547,-0.000633643,0.001169414,-0.008127317,0.014902389,0.002845296,0.001542358,-0.007972609,0.000911256,-0.001454334,0.017375962,0.002357998,0.007352577,0.002279796
223,11.185132523,0.600000000,0.000000000,0.300000000,0.003722118,0.024063012,-0.012352805,0.004467273,0.018667650,-0.017264876,0.013227722,0.022303953,0.020700302,-0.007910711,-0.001536236,0.012344156,0.007307252,-0.040804711,-0.014046272,0.000293732,0.007956949,-0.010861003,0.000430573,0.001454674,-0.001059318,0.007265187,0.002849946,0.005589562,-0.016988131,0.000119413,0.026321123,-0.022629739
224,11.234957159,0.600000000,0.000000000,0.300000000,0.017425136,0.023909138,-0.020697139,0.031076313,0.010622091,-0.027164006,0.018293299,0.018424023,0.011915947,-0.012894611,0.009085209,0.012511338,-0.018533642,0.007588306,-0.000199108,0.000183492,-0.000545220,0.015905580,-0.007482723,-0.008614092,0.004364121,0.003489601,-0.005805153,0.000450747,-0.006164911,0.000493065,0.000294342,0.025491718
225,11.284924500,0.600000000,0.000000000,0.300000000,0.021452737,0.025938161,-0.016808302,0.010975846,0.024202495,-0.018687957,0.016144228,0.016395279,0.010330586,-0.013815731,-0.012670027,0.037607826,0.003993359,-0.029305555,0.003970136,0.002252057,0.003181982,-0.004037990,0.006225477,-0.000303478,0.002566145,0.001566184,-0.007257323,-0.000622546,-0.027728146,0.025795636,0.022630496,-0.011670867
226,11.334977663,0.600000000,0.000000000,0.300000000,0.011121755,0.026117982,-0.025227736,0.023468557,0.041420776,-0.017009457,0.014896887,0.024191090,0.020839152,-0.016946007,0.016678656,0.057001134,-0.012013950,-0.009880998,-0.006220213,0.002476690,-0.005396660,0.008604556,0.023570586,0.001210537,0.001664120,0.009467770,0.003380858,-0.003902792,0.001814478,0.045393003,0.006433963,0.007488641
227,11.385218357,0.600000000,0.000000000,0.300000000,0.018186935,0.023995310,-0.022549836,0.017814917,0.029386672,-0.037258202,0.013170392,0.016065363,0.016175553,-0.014671998,0.010811687,0.032038154,-0.022301946,-0.012292400,0.000985033,0.000396166,-0.002876248,0.003101704,0.011663058,-0.019199280,0.000277020,0.001448982,-0.001156731,-0.001773404,-0.003855125,0.020632592,-0.004035676,0.004816107
228,11.434920474,0.600000000,0.000000000,0.300000000,0.017557568,0.022382378,-0.013038989,-0.000785401,0.028384530,-0.008783142,0.013419690,0.003608611,0.028987456,-0.010099403,0.028224557,0.023996738,-0.023376140,-0.019916796,0.000495636,-0.001173458,0.006477863,-0.015351093,0.010785435,0.009116731,0.000860348,-0.010900803,0.011788377,0.002658831,0.013737416,0.012792345,-0.005298278,-0.003065416
229,11.484988979,0.600000000,0.000000000,0.300000000,0.007307972,0.022501454,-0.018476415,0.012733019,0.009973390,-0.023191367,0.013164313,0.019344268,0.021014814,-0.006288987,-0.000450723,0.028641958,-0.021534168,-0.005178856,-0.009617490,-0.001010924,0.000883943,-0.001688357,-0.007500738,-0.005447042,0.000932478,0.004941524,0.003939007,0.006330061,-0.014747378,0.017636323,-0.003638846,0.011419065
230,11.534941962,0.600000000,0.000000000,0.300000000,0.020498202,0.024341153,-0.023287667,0.007192890,0.016274846,-0.012895181,0.010912225,0.013125839,0.024759999,-0.012570606,0.016637974,0.006053536,-0.012907423,-0.047229756,0.003710686,0.000872128,-0.004080659,-0.007086008,-0.001074790,0.004694369,-0.000997323,-0.001168983,0.007813437,-0.000084127,0.002519263,-0.004754563,0.004804228,-0.030881770
231,11.585224827,0.600000000,0.000000000,0.300000000,0.021177354,0.023015365,-0.020341407,0.022000178,0.007079382,-0.006122829,0.019048278,0.008825819,0.026004330,-0.011677714,0.025467768,0.011266228,-0.014103970,-0.023160449,0.004524805,-0.000410248,-0.001288637,0.007860764,-0.010146552,0.011313331,0.007455545,-0.005361498,0.009181577,0.000677939,0.011530756,0.000653595,0.003428056,-0.007058781
232,11.635270420,0.600000000,0.000000000,0.300000000,0.011673141,0.023189716,-0.019219735,0.024076264,0.008482404,-0.030113025,0.009561159,0.006003932,0.018903383,-0.006150336,0.000003597,0.005207417,-0.022155153,-0.039829732,-0.004847152,-0.000189981,-0.000314032,0.010070703,-0.008622434,-0.012824387,-0.001725381,-0.008078591,0.002204514,0.006078483,-0.013757436,-0.005216796,-0.004796746,-0.023970124
233,11.684840862,0.600000000,0.000000000,0.300000000,0.013014071,0.022956014,-0.018757949,0.024634849,0.014191143,0.000873170,0.014049559,0.016637756,0.024747394,-0.006592031,0.032938555,-0.019477856,-0.008739923,-0.024174266,-0.003375143,-0.000382563,-0.000001889,0.010764646,-0.002794283,0.018015760,0.003064094,0.002661248,0.008170918,0.005514556,0.019345426,-0.029715274,0.008443031,-0.008550500
234,11.734911533,0.600000000,0.000000000,0.300000000,0.014412291,0.023653914,-0.018279779,0.017519869,0.010357505,-0.014071318,0.012668681,0.019793622,0.013131873,-0.011718070,0.018300194,0.002214253,-0.029588239,-0.001683840,-0.001847636,0.000360240,0.000329190,0.003778678,-0.006508536,0.002927966,0.001978146,0.005922087,-0.003325262,0.000268729,0.004876610,-0.007838916,-0.012577999,0.013707919
235,11.784940877,0.600000000,0.000000000,0.300000000,0.030011878,0.020988285,-0.015455754,0.016182828,0.020328858,-0.034646078,0.009858164,0.015204324,0.016923459,-0.017607190,0.019857661,0.019353469,-0.034183570,0.002835516,0.013881086,-0.002261559,0.003007129,0.002569920,0.003582037,-0.017788493,-0.000542732,0.001437197,0.000588137,-0.005738183,0.006596202,0.009481733,-0.017346863,0.017998759
236,11.834971558,0.600000000,0.000000000,0.300000000,0.005739652,0.023409589,-0.019135624,0.025402820,0.016191283,-0.023545064,0.010568988,0.007260552,0.004931238,-0.015821981,0.003908889,0.007769854,-0.009251914,-0.005026583,-0.010293398,0.000204230,-0.000763204,0.011888777,-0.000462968,-0.006789613,0.000397698,-0.006427256,-0.011301187,-0.004061886,-0.009208739,-0.001966637,0.007447381,0.009919040
237,11.884921296,0.600000000,0.000000000,0.300000000,0.011123412,0.019409541,-0.018125296,0.016799651,0.029018934,-0.017165212,0.006368266,0.006627286,0.004388340,-0.015386087,0.044865641,0.023951279,-0.018531771,-0.009328499,-0.004787487,-0.003760684,0.000064436,0.003408357,0.012468931,-0.000563037,-0.003522344,-0.006943420,-0.011742428,-0.003720840,0.031897089,0.014398666,-0.002003209,0.005420949
238,11.934989658,0.600000000,0.000000000,0.300000000,0.015694315,0.021729559,-0.023477153,0.008859642,0.004721336,-0.013689033,0.009717911,0.014592142,0.014682052,-0.006949710,0.021999453,0.015683064,-0.024756488,0.012213992,-0.000077167,-0.001401601,-0.005417687,-0.004396671,-0.011700297,0.002782033,0.000105427,0.001120152,-0.001323622,0.004602736,0.009191300,0.006309324,-0.008392986,0.026754824
239,11.984957634,0.600000000,0.000000000,0.300000000,0.011945814,0.024383155,-0.007878740,0.015761790,0.015060926,-0.020987229,0.013328164,0.017054893,0.014329638,-0.001656766,0.000287233,-0.025040655,-0.015686547,-0.033133204,-0.003700321,0.001296242,0.010030511,0.002624367,-0.001238521,-0.004655959,0.003994068,0.003686448,-0.001558377,0.009789493,-0.012366480,-0.034238697,0.000506292,-0.018807553
240,12.035406760,0.600000000,0.000000000,0.300000000,0.282801167,-0.857695996,-0.110342615,-0.926154582,0.399962242,-1.000000000,0.025834143,0.134157347,-0.884059081,-0.156598081,-0.954629845,0.259310811,-0.994096515,-0.465909246,-0.003608926,-0.000650226,0.007772028,0.008613380,-0.017357950,-0.010975540,0.003517549,-0.010242013,-0.001859913,0.003460432,-0.010181493,-0.012558044,-0.004307267,-0.013511691
241,12.084891816,0.500000000,0.000000000,0.300000000,0.313152560,-0.587245623,-0.094676805,-0.732354834,-0.087924594,-0.928793788,0.314916618,0.280868730,-0.786715361,0.025204790,-0.684772877,0.254555850,-0.932170914,-0.491496155,0.001008042,0.002137562,0.001206475,-0.006405010,-0.011752719,-0.007299066,-0.005394243,0.010094485,0.002445129,0.005486003,-0.004485039,0.031350135,0.018200530,-0.006045440
242,12.135066466,0.500000000,0.000000000,0.300000000,0.295041910,-0.227900522,-0.113700284,-0.321809689,-0.365681069,-0.554157383,0.390773435,0.274800281,-0.627929182,0.039770677,-0.363914124,0.237212657,-0.772517616,-0.403649533,-0.004283258,-0.002685877,-0.005336738,0.002748092,-0.019096063,0.006402426,0.003127714,0.002222220,-0.000594051,-0.003687084,0.032623269,-0.004016669,0.021024471,0.009326881
243,12.184917104,0.500000000,0.000000000,0.300000000,0.156869913,-0.162560764,-0.174486584,-0.115133457,-0.315606979,-0.233884111,0.197947044,0.100919626,-0.370065168,-0.052523920,-0.142029019,0.049145992,-0.395726895,-0.355571664,0.008045147,0.001956356,-0.004747651,0.006399020,-0.001560030,0.007827088,-0.002769541,-0.000952095,-0.004009560,0.001190713,-0.021422269,0.003288779,-0.008465326,0.010327541
244,12.235106491,0.500000000,0.000000000,0.300000000,0.000693434,-0.221965473,-0.225201117,-0.073927304,-0.203235040,-0.188527185,-0.067161494,-0.098292791,-0.188339065,-0.149067616,0.017939118,-0.145402674,-0.113868097,-0.316279264,-0.002622681,-0.000685256,-0.000420736,-0.002336940,-0.025871600,0.005034741,-0.000089453,-0.002423138,0.000831772,-0.003514996,0.002466248,-0.021826614,-0.016393127,0.000089465
245,12.285391084,0.500000000,0.000000000,0.300000000,-0.064588040,-0.200213248,-0.181157002,0.031914827,-0.113278006,-0.077245905,-0.223880339,-0.120922730,-0.054258155,-0.075957186,0.037371822,-0.125824996,-0.064616100,-0.271268640,-0.009206943,0.000062561,0.009641221,0.018835375,0.008718777,-0.005289978,-0.002275798,0.000292017,0.006627282,0.001658798,-0.001739673,-0.001684294,0.029387473,-0.040387620
246,12.334926406,0.500000000,0.000000000,0.300000000,-0.092464434,-0.125349642,-0.083619651,-0.032850530,-0.060953579,-0.063021931,-0.271282701,-0.135415748,0.022081979,-0.030352345,0.038317328,-0.088362309,-0.065366855,-0.152138851,-0.007488901,0.001520677,0.002042662,-0.017224548,0.011837982,-0.008876219,-0.000144450,-0.000595764,0.001739294,-0.000754500,0.012190936,-0.003199327,-0.009619327,-0.013336963
247,12.384907107,0.500000000,0.000000000,0.300000000,-0.099837765,-0.041918863,-0.006333672,-0.016039673,-0.032677658,-0.016307985,-0.265939353,-0.079165007,0.045448760,0.032831572,-0.030948039,-0.038467856,-0.083508512,-0.050197664,-0.009529926,-0.000603304,0.009342571,-0.001416064,0.014164656,-0.005971827,0.000970336,0.002562498,-0.019764622,-0.005313568,-0.019390805,0.004839620,-0.022298394,0.017078359
248,12.434981663,0.500000000,0.000000000,0.300000000,-0.094413672,-0.002579286,0.041639202,0.000858657,-0.020668236,-0.020767907,-0.237759177,-0.049190869,0.076084439,0.040120184,-0.022789089,-0.038249790,-0.041803878,0.005370217,0.000024970,-0.001461884,-0.006856962,0.030335784,0.007297820,-0.000209391,0.004495125,-0.001925142,0.004847024,-0.001366847,0.010044461,0.007127878,0.017908625,0.021323879
249,12.484911674,0.500000000,0.000000000,0.300000000,-0.058498399,0.011716566,0.098350794,-0.020629944,0.008954674,-0.020833197,-0.214757289,-0.031908980,0.080118872,0.051206293,-0.063785294,-0.045071498,-0.032099727,0.004218777,0.000630850,-0.000616602,0.001133435,0.011204148,0.006636024,-0.005571973,0.000661288,0.000382637,0.011050470,0.008931457,-0.011158599,-0.006894310,0.018862729,0.002415172
250,12.534969209,0.500000000,0.000000000,0.300000000,-0.037941538,0.019179475,0.095796253,-0.056281751,0.032352096,-0.015704833,-0.172900794,-0.028326992,0.062338931,0.041924367,-0.059915945,-0.024168257,-0.046413862,0.034683405,0.002056721,0.000960643,-0.007413205,-0.016455779,0.011349610,0.003267612,0.003209503,0.000116469,0.005861585,0.002830608,-0.002273891,0.016904298,-0.000318375,0.020728062
251,12.584905930,0.500000000,0.000000000,0.300000000,-0.034646510,0.019318103,0.108592610,-0.021257625,0.023438146,-0.030425593,-0.138400925,-0.024747036,0.032244790,0.030737186,-0.077296143,-0.047487724,-0.068852005,0.009122355,-0.007473304,0.000510267,0.014080587,0.017686727,-0.014399855,-0.010093398,-0.000165147,0.003586008,-0.004788995,-0.004312644,-0.022557741,-0.011164482,-0.029034784,-0.009858744
252,12.634867348,0.500000000,0.000000000,0.300000000,-0.013997316,0.018169010,0.077537588,-0.004428153,0.031472240,-0.027432213,-0.104168721,-0.018643552,0.013955148,0.042842584,-0.054645908,-0.036216568,-0.015908170,0.020060034,0.005278591,0.000680439,-0.002306283,0.032230719,-0.000995770,-0.004071093,0.000583112,0.011878511,-0.004775640,0.012410201,-0.007631213,-0.004022721,0.018208456,-0.002509783
253,12.684983399,0.500000000,0.000000000,0.300000000,-0.009973327,0.014639619,0.065625707,-0.032386846,0.033862600,-0.018442814,-0.077384923,-0.025690655,0.005651913,0.033690575,-0.024793622,-0.039360676,-0.013836535,0.025676647,0.007720871,0.001276831,-0.003952799,0.001460333,0.004029360,0.008107712,0.006643500,0.006248706,-0.002668523,0.004448829,0.016869026,-0.009967553,0.015439590,0.001342768
254,12.735260944,0.500000000,0.000000000,0.300000000,-0.018283800,0.006282178,0.040552888,-0.055947139,0.030844929,-0.027388762,-0.066626309,-0.042959112,-0.000039748,0.022440743,-0.017796048,-0.026999439,-0.021865067,0.009698473,-0.001572138,0.001329045,-0.010637093,-0.023933525,0.005718662,0.005764049,-0.002727924,-0.008876859,0.008077126,-0.004170261,0.014919120,-0.001521286,0.002117419,-0.015432689
255,12.784924101,0.500000000,0.000000000,0.300000000,-0.012927096,0.000162002,0.040609747,-0.026351378,0.021652290,-0.035513051,-0.047498094,-0.027133861,-0.023160724,0.023421962,-0.045711995,-0.021447200,-0.025343808,0.021570884,0.005185146,0.001789567,0.003916859,-0.006169985,0.001034535,-0.007809518,0.000679204,0.007735296,-0.003554767,-0.003272399,-0.018106022,0.001112562,-0.002393449,-0.003179822
256,12.834908448,0.500000000,0.000000000,0.300000000,-0.008399180,-0.005679007,0.020352611,-0.048246642,0.007829803,-0.032123842,-0.036052089,-0.028880990,-0.030730461,0.033884247,0.000428044,-0.021901395,-0.030790165,0.021393837,0.012260039,0.003204863,-0.006780019,-0.034739341,-0.006169940,-0.005814823,0.002787084,0.005777002,-0.006014535,0.007028711,0.025677765,-0.002696890,-0.008222092,-0.004655039
257,12.884908666,0.500000000,0.000000000,0.300000000,-0.019879864,-0.013691799,0.020737548,-0.041632348,0.003000845,-0.018394593,-0.036332356,-0.033712125,-0.004473118,0.025088545,-0.028386878,-0.041819053,-0.029596659,0.027836042,-0.000924937,0.001221275,-0.005914257,-0.032792527,-0.008489147,0.008009199,-0.001380800,-0.001015859,0.019486554,-0.003765868,-0.003018545,-0.026403637,-0.008421133,-0.000566111
258,12.934935054,0.500000000,0.000000000,0.300000000,-0.020448917,-0.020407151,0.021956571,-0.018168020,0.007861295,-0.025256877,-0.033532087,-0.032122738,-0.021154919,0.032062319,-0.031190520,-0.017929561,-0.016214930,0.047370580,-0.003322839,-0.002277558,-0.003228858,-0.012407924,-0.002106555,-0.000151386,-0.001032207,-0.001376340,0.002800732,0.003145127,-0.006304545,-0.005386019,0.003371512,0.018618996
259,12.984913140,0.500000000,0.000000000,0.300000000,-0.018048285,-0.019980878,0.027907649,-0.014701151,0.015066176,-0.014447005,-0.031301719,-0.017700998,-0.026970827,0.023477175,-0.006023281,-0.011900772,-0.035149161,0.033611816,-0.002556489,-0.000416987,0.002973415,-0.010627065,0.006152518,0.009503833,-0.000822625,0.011491668,-0.003001676,-0.004985071,0.018356108,-0.000948737,-0.017082917,0.005142365
